ID,ISIN,FUND_NAME,AUM,DAILYNAV,EXPENSE_RATIO,ONE_DAY,ONE_MONTH,THREE_MONTH,SIX_MONTH,ONE_YEAR,TWO_YEAR,THREE_YEAR,FIVE_YEAR,SEVEN_YEAR,RETURN_SINCE_INCEPTION,PORTFOLIO_DATE,NAV_DATE,RETURNDATE,AUM_DECLARATION_DATE,SYNC_TIMESTAMP,SYNC_DATE
1d199269-0e5b-408a-973b-f7e978ae2a2b,INF666M01JM0,Groww Nifty India Railways PSU Index Fd Direct IDCW,481348323,8.0797,0.47,-1.08105,-10.59707,-9.32688,-17.90341,-7.74071,,,,,-17.49424,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:22:10.674 +0530,2026-03-17
a561c0a6-7ca0-4a2e-870b-af9e8fe7085c,INF173K01NF7,Sundaram Arbitrage Fund Direct Growth,3347980729,15.9523,0.28,0.05143,0.57372,1.79568,3.45402,7.01789,7.36221,7.52282,6.09055,5.25558,4.83036,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:26:08.728 +0530,2026-03-17
5a53b928-592c-4008-9f5e-f1f9c4290bc4,INF846K01XP6,Axis Equity Savings Fund Direct IDCW,9018801000,13.57,1.04,0.29564,-3.00214,-2.58435,-0.87655,6.68239,6.36064,10.81616,8.62407,9.19874,9.08703,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:27:06.446 +0530,2026-03-17
493d8f0a-6848-4ad1-b766-7d38f356baca,INF194K01SH8,Bandhan Income Plus Arbitrage Active FOF Regular IDCW,16142559000,13.1521,0.29,0.01369,0.33108,1.22217,2.48198,6.43814,6.91637,6.95424,5.79466,5.91124,6.42245,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:04:04.243 +0530,2026-03-17
1da950fa-fcb7-4287-80f9-c2a3dfb2917a,INF0QA701359,Bajaj Finserv Flexi Cap Fund Direct IDCW,65011041000,14.078,0.55,0.60026,-8.95686,-7.98693,-8.63781,10.81549,10.73873,,,,14.13326,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:10:11.790 +0530,2026-03-17
0cd11ab8-ce37-4ad2-a5e8-7aa182274299,INF194KB1AP5,Bandhan Floater Fund Regular Growth,2723692490,13.3728,0.76,-0.00748,0.18429,1.11299,2.54586,6.93706,7.4662,7.29201,5.98756,,5.90604,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:14:03.813 +0530,2026-03-17
fc562364-48f9-4732-93ec-a8a40f1a759f,INF582M01KM7,Union Short Duration Fund Regular IDCW,1371710000,10.7332,0.41,-0.00838,0.09792,0.85698,2.17716,6.74703,,,,,6.52271,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:08:05.270 +0530,2026-03-17
cf3b3e56-117e-4e15-b654-7f7a3d528b80,INF0GCD01404,TRUSTMF Short Duration Fund Direct IDCW,1017472135,1147.673,0.23,-0.02345,-0.05251,0.85694,2.29634,7.1857,7.49073,7.47915,,,6.10315,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:06:04.084 +0530,2026-03-17
41b91d40-d3dc-4825-81f2-ad5d1ea1a845,INF789FA1O28,UTI Low Duration Fund Direct IDCW,29895862000,1454.966,0.31,0.02174,0.24831,1.26399,2.86314,7.26035,7.39408,7.42151,7.35036,5.2572,5.50481,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:26:12.772 +0530,2026-03-17
35e64156-4806-498f-b8eb-dc06a09d08fa,INF204KB15F5,Nippon India Equity Savings Fd Sgtd Ptf1 Regular IDCW,258105228.38,0.5509,,0,126.05663,126.05663,126.05663,126.05663,50.3518,31.24184,17.71816,,16.02721,2025-02-28,2025-03-21,2025-03-21,2025-02-28,2025-05-29 14:18:04.403 +0530,2025-05-29
c4675155-e446-4c39-8e59-792a7abd9276,INF666M01NW1,Groww Nifty PSE ETF FOF Regular IDCW,111572320,9.5751,,-1.98686,-3.95414,,,,,,,,-4.249,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:29:04.319 +0530,2026-03-17
4dbf6224-cf96-4902-8fb7-7340c5f240a4,INF179KC1GB0,HDFC Nfty SDL Pl G-Sec 0627 40:60 Idx Fd Regular Growth,485828000,12.4183,0.35,0.06124,0.3864,1.35237,2.9121,7.33097,7.60901,,,,7.53536,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:02:04.661 +0530,2026-03-17
163f8652-30ed-4bd7-992f-dc51ed65f638,INF277K01EI9,Tata Short Term Bond Regular IDCW,37453124978.25,22.2635,1.17,-0.00629,0.00225,0.75076,1.99094,5.85385,6.52258,6.66193,5.51322,6.11895,6.17552,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:26:10.525 +0530,2026-03-17
67a6828b-976e-4696-9a7a-a50bba57bcfe,INF00XX01556,ITI Overnight Fund Regular IDCW,150267000,1007.042,0.18,0.01331,0.34856,,,,,,,,0.69151,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:21:07.590 +0530,2026-03-17
a0705a9e-4130-400a-8eee-e24f3ae17233,INF582M01HC4,Union Aggressive Hybrid Fund Regular Growth,7045525000,17.16,2.41,0.23364,-6.63765,-6.38298,-5.92105,7.31707,4.88089,12.4441,9.8663,,10.85444,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:26:04.299 +0530,2026-03-17
4b8b7794-60a0-47d8-9b54-1f6c19f3de6e,INF173K01BA3,Sundaram Short Duration Fund Regular Growth,2006276789,45.8571,0.72,-0.01352,0.13123,0.98147,2.3379,6.70124,7.14719,7.20147,6.11302,5.09603,6.89121,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:14:08.161 +0530,2026-03-17
e65b3998-b32d-441f-8f56-fa4bba8a5a1b,INF179KC1AO6,HDFC Dividend Yield Fund Direct Growth,58533763000,24.604,0.71,0.28941,-8.06024,-8.32402,-8.61685,6.98322,4.3187,16.5666,17.0902,,18.73155,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:09:11.352 +0530,2026-03-17
2bd746dd-3e28-4ac8-9370-3018b152d0ec,INF200K01SN1,SBI MNC Fund Direct Growth,58410065000,373.6839,1.25,-0.09245,-4.58621,-4.91337,-6.16173,2.65302,1.33569,7.55852,8.86742,11.35264,13.71075,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:08:09.491 +0530,2026-03-17
1087a093-2dde-4a61-9eb7-72ef6af173e8,INF109K01FD2,ICICI Prudential All Seasons Bond Regular IDCW,148427540392.641,10.9518,1.28,-0.07299,0.46421,1.11785,2.41441,6.29179,7.27776,7.474,6.59736,7.1135,6.8598,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 04:19:07.065 +0530,2026-03-17
b533fe25-6183-43dc-b08b-3ec2d9451fad,INF200K01SA8,SBI Comma Fund Direct IDCW,9992620000,66.3033,1.6,-0.28319,-5.54722,1.16571,0.97774,19.0683,11.48359,19.96069,15.19345,17.8663,13.66683,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:03:10.898 +0530,2026-03-17
9e2db220-5a4b-4b68-b909-daa6ca264456,INF204KB12F2,Nippon India Equity Savings Fd Sgtd Ptf1 Regular IDCW,258105228.38,0.5586,,0,126.06232,126.06232,126.06232,126.06232,50.35369,31.24294,17.71875,,16.02774,2025-02-28,2025-03-21,2025-03-21,2025-02-28,2025-05-29 14:07:05.135 +0530,2025-05-29
af644cee-e414-49f2-a808-9bc84b99e966,INF109KC10Y6,ICICI Prudential Equity Minimum Variance Direct Growth,35132890938,10.24,0.8,1.08588,-7.83078,-8.07899,-5.00928,8.35979,,,,,1.88036,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:13:04.693 +0530,2026-03-17
eb782f57-e3fb-4922-9c4b-6e4afdc89833,INF192K01AX7,JM Low Duration Regular IDCW,2223466170.42,11.0778,0.88,0.0298,0.18137,1.09243,2.48222,6.61496,6.91852,6.88805,5.74429,5.49363,5.70316,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:04:08.831 +0530,2026-03-17
01f1d975-2afc-4d56-9110-c45a157c2ec1,INF397L01265,LIC MF Equity Savings Fund Regular IDCW,356261000,21.2569,2.36,0.11162,-2.33583,-3.5649,-3.98047,6.76012,5.49838,8.88035,6.51571,7.48476,6.65978,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:10:04.507 +0530,2026-03-17
ed3479ff-3178-4d01-82d1-380bff3da6f6,INF666M01BG9,Groww Value Fund Direct IDCW,661445477,29.7206,0.9,0.05959,-8.3967,-9.12549,-8.93838,8.39853,4.58658,16.66185,13.46803,13.15296,10.90747,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:17:04.655 +0530,2026-03-17
e33b6024-f2ea-40b9-9b45-921beae83f9a,INF174K01KD6,Kotak Debt Hybrid Dir Qt IDCW-R,30569834000,16.6039,0.45,-0.01927,3.38346,5.76706,11.63260,21.56366,14.47682,11.11400,8.31472,9.08171,9.34019,2024-12-31,2021-09-17,2021-09-17,2024-12-31,2025-01-17 14:13:09.426 +0530,2025-01-17
d0d47230-d40c-4311-8ff1-bb30a1d568b0,INF109KC16T3,ICICI Prudential Nifty50 Value 20 Idx Fd Direct Growth,1066422658,10.2125,0.25,0.7448,-8.07748,-8.30363,-6.16788,0.91204,0.30197,,,,0.99852,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:18:04.209 +0530,2026-03-17
6f1ce4fa-5374-43e1-934a-1eceacb28974,INF740KA1TN0,DSP Banking & Financial Services Fund Regular Growth,17293580000,13.265,2.07,1.23636,-8.68727,-4.64381,-0.23315,15.9528,16.59917,,,,13.25664,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:24:09.397 +0530,2026-03-17
f7208997-a4af-455c-ba5a-d1de25b98b2d,INF769K01MT5,Mirae Asset Gold ETF Fund of Fund Regular IDCW,4933279000,19.284,1.05,-2.12161,0.32255,16.07078,37.76254,73.94913,,,,,60.49448,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:02:08.913 +0530,2026-03-17
a31bb2bd-aa65-4b99-a71c-ae3f085cd0fb,INF109K01S88,ICICI Prudential Regular Savings Direct IDCW,33406427801.329,14.6168,1,0.07326,-1.81764,-1.17641,-1.85456,5.87634,7.16229,10.77142,9.2737,9.14988,9.22544,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:28:13.165 +0530,2026-03-17
1fce28d1-ab6e-4583-9e36-8789934e5137,INF251K01GX8,Baroda BNP Paribas Dynamic Bond Fund Direct IDCW,1454240000,10.0599,0.7,-0.09236,-0.04868,0.25313,0.91484,3.66228,6.1059,6.99878,14.77445,12.08294,9.79119,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:19:03.410 +0530,2026-03-17
2259208e-78a4-4baa-ad1c-c0a174878b07,INF789F1APP3,UTI Dynamic Bd Sgtd-17022020 Reg QtIDCWP,68207000,0.7527,,289.79803,292.84969,299.94687,310.86245,334.33353,,,,,95.51182,2022-01-15,2022-01-27,2022-01-27,2022-01-15,2025-01-20 14:06:09.278 +0530,2025-01-20
a07c3294-1ee4-4994-9365-9b53b1bd05ff,INF966L01CI9,quant Healthcare Fund Regular IDCW,3504426999.99999,14.3852,2.42,-0.34223,-2.21201,-3.88722,-7.8055,7.06699,6.2938,,,,14.61569,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:23:05.224 +0530,2026-03-17
e489b5d4-20cb-4912-8c23-3622536e783a,INF204KA1WT0,Nippon India Credit Risk Regular IDCW,10590361018.8,20.1908,1.48,0.02081,0.41927,1.68051,3.41211,8.73098,8.46612,8.42287,8.49968,5.27147,6.36666,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:21:05.973 +0530,2026-03-17
8a65db79-77a7-4680-ade2-4a72ecdc1b68,INF740KA1TC3,DSP Multi Asset Allocation Fund Regular IDCW,85040753000,13.9499,1.43,-0.40694,-3.07116,1.39853,9.22724,24.18247,18.0654,,,,19.53212,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 12:01:05.357 +0530,2026-03-17
d0d03e19-3130-4d5a-a3c4-7c269e30d781,INF178L01AY2,Kotak Low Duration Fund Direct IDCW,163929448000,1518.7232,0.42,0.03592,0.38447,1.37925,3.02392,7.60752,7.75979,7.74338,6.6677,6.80227,6.70228,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:18:07.733 +0530,2026-03-17
5272538e-4cd0-426c-9275-220508216ba9,INF959L01CI4,Navi Large & Midcap Fund Direct IDCW,3068675349.99999,38.592,0.52,-0.11414,-8.99701,-8.75819,-8.27328,6.92141,6.9904,13.38067,12.82098,13.62732,14.04976,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:02:04.553 +0530,2026-03-17
308d480d-1a33-4771-a3db-cdad76cd4ebf,INF277K017T7,Tata Overnight Fund Regular IDCW,40551049767.29,1000,0.18,0,0.17416,0.97224,2.182,4.93427,5.33785,5.57036,4.9245,,4.28421,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:13:08.393 +0530,2026-03-17
5cf6f6db-0d11-4a31-90cb-d6bb0d7b1193,INF903JA1KB0,Sundaram Low Dur Dir Fortn IDCW,4406779147.022,1098.0393,0.39,0.03636,0.23318,0.17927,2.52555,6.07492,6.46816,,,,5.90797,2024-12-15,2024-06-28,2024-06-28,2024-11-30,2025-01-10 14:46:04.405 +0530,2025-01-10
bc620117-dac7-4ecc-94a0-edd9ecb1b250,INF251K01GQ2,Baroda BNP Paribas Corporate Bond Fund Direct IDCW,3660558999.99999,10.5028,0.2,-0.03617,-0.02527,0.82853,2.34022,7.6222,7.77606,7.96335,6.11731,5.50723,,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:01:06.110 +0530,2026-03-17
794273ea-4c3f-41fa-a4d2-7c9f54432c88,INF204K01D71,Nippon India Floater Fund Direct IDCW,83808008244.78,10.2825,0.35,-0.05814,0.09593,0.99204,2.66351,7.59524,7.79032,7.91467,6.71377,7.01448,6.58233,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:16:06.613 +0530,2026-03-17
392033e2-4669-4acd-8f2a-caa83b4068ad,INF761K01751,Bank of India S/T Income Direct IDCW,2792932000,14.6772,0.45,-0.00749,0.14055,0.99153,2.40359,6.91434,8.16833,7.72589,10.7308,5.133,5.83181,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:02:05.344 +0530,2026-03-17
182c590e-9b2e-48a1-89d1-97ca1d22fdf3,INF174K01JD8,Kotak Bond Fund Direct IDCW,19075084000,29.257,0.69,-0.10005,-0.19172,0.54332,1.78507,5.23306,6.71307,7.52349,6.53647,6.94511,6.20526,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:01:07.052 +0530,2026-03-17
433717c8-613e-463e-8821-4a88a49f7437,INF200KA18Z7,SBI Nifty50 Equal Weight Index Fund Regular Growth,10609349000,11.3088,0.93,0.66494,-8.14293,-6.3531,-5.10045,10.20933,5.3959,,,,5.968,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:22:10.230 +0530,2026-03-17
89373060-91c2-47b4-a8b2-cf7c7b2b680a,INF277K013T6,Tata Ultra Short Term Fund Direct IDCW,37930239138.565,15.5844,0.29,0.05008,0.42789,1.44971,3.05371,7.20285,7.14895,7.32299,6.43282,6.3677,6.40363,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:25:12.927 +0530,2026-03-17
0c39967c-19bb-4655-8523-af738608e357,INF666M01NR1,Groww Nifty PSE ETF FOF Direct Growth,111572320,9.5778,,-1.9843,-3.93187,,,,,,,,-4.222,,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:09:04.026 +0530,2026-03-17
6358800c-0496-4f69-aac1-8b163308c6a6,INF200KB1548,SBI Nifty Bank Index Fund Regular IDCW,1439778000,10.7996,0.68,1.20988,-10.7825,-8.01257,-1.69044,13.25915,,,,,7.22064,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:09:04.574 +0530,2026-03-17
4b650281-26a2-446f-915d-d87ac33efc7d,INF109K017L8,ICICI Pru Prudential Long Term Bond Direct Growth,9768055151.035,98.9486,0.43,-0.28027,-0.17655,0.08334,0.89785,3.58008,6.28989,7.33085,5.86975,7.01661,7.86278,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:07:08.630 +0530,2026-03-17
0a5b04bb-4630-41d9-a333-dcac42676b1b,INF174V01DB2,Mahindra Manulife Innovation Opps Direct IDCW,1622767000,9.4156,0.5,0.36883,-7.42518,,,,,,,,-5.844,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:01:08.757 +0530,2026-03-17
5a8f5f1b-7d2b-4870-9478-70fbf3b3d698,INF247L01GA2,Motilal Oswal Consumption Fund Direct Growth,10525047000,8.246,0.5,0.298,-10.32375,-15.05974,,,,,,,-17.54,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:27:11.050 +0530,2026-03-17
cdd50df4-9121-4d0f-949d-a5d988fcbae4,INF109KC14E0,ICICI Prudential Nifty IT Index Fund Direct IDCW,5165024246,10.2537,0.32,-0.08478,-11.33162,-23.37063,-18.8982,-17.88763,-10.32953,2.40787,,,0.70314,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:19:04.283 +0530,2026-03-17
2313b3e3-3911-4dcd-b027-cff164d3c6fa,INF109K013N3,ICICI Prudential Short Term Direct Growth,228522214124.987,68.5445,0.45,0.00058,0.19954,1.12836,2.94765,7.94834,8.0545,8.18471,7.26921,7.97328,8.46812,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:19:09.318 +0530,2026-03-17
f39d0b3e-3d46-419b-afbd-f7c6fabc27e3,INF251K01OV6,Baroda BNP Paribas Arbitrage Direct IDCW,13618702000,12.0931,0.31,0.0091,0.54542,1.6022,3.33068,6.34211,7.11876,7.40759,6.0817,5.52164,,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:16:05.052 +0530,2026-03-17
ca7fe98e-1622-4e8e-956f-ad7839269bcd,INF277K014Z1,Tata Multi Asset Allocation Fund Regular IDCW,50069168045.6,23.9536,1.82,0.02338,-5.39951,-4.76993,-0.0071,13.75221,9.29521,14.56109,12.36683,,16.54726,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 12:01:06.579 +0530,2026-03-17
3c8ea587-7b79-4492-8c9e-9fa06856f34e,INF582M01IP4,Union Multicap Fund Direct IDCW,13181722000,15.47,1.01,0.32425,-8.18991,-7.47608,-7.64179,11.05528,8.38078,18.52907,,,14.42078,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:17:13.993 +0530,2026-03-17
ddf91069-ece0-490e-8681-3f90827020d8,INF680P01174,Shriram Balanced Advantage Fund Regular Growth,547808000,16.0497,2.42,0.41732,-5.77015,-6.31687,-4.45185,1.88151,-1.93316,7.37679,5.98352,,7.32019,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:09:09.689 +0530,2026-03-17
1496daa2-d3e0-4108-8fb9-070c490a343f,INF846K01T85,Axis Retirement Fund Cnsrv Plan Regular Growth,498507000,15.7264,2.15,0.04517,-2.84669,-2.91207,-1.25082,4.6327,4.28492,9.20773,6.27412,,7.52939,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:04:09.714 +0530,2026-03-17
5688107e-47f5-441f-8354-5c833d30ea19,INF174KA1XD8,Kotak Active Momentum Fund Regular Growth,13388335000,9.514,2.13,-0.44993,-8.78236,-7.41534,-6.22906,,,,,,-4.86,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:04:04.382 +0530,2026-03-17
ab6233a6-f151-4aff-97a1-234d20c64976,INF251K01VD9,Baroda BNP Paribas Hlth and Wellness Fd Regular IDCW,5648487000,9.1896,2.33,-1.27945,-2.31104,-1.82471,-6.04353,,,,,,-8.104,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:18:12.878 +0530,2026-03-17
4109d099-41ef-4b06-822b-9885620c22e8,INF247L01ET7,Motilal Oswal Active Momentum Fund Regular IDCW,3697528000,10.9652,2.67,-0.26468,-8.0918,-8.81027,-5.11332,,,,,,9.652,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:17:06.819 +0530,2026-03-17
39f2bf87-2db7-4a81-8581-52914b4d657d,INF204KA1B64,Nippon India Retmnt Wlt Creation Regular Growth,31330944016.18,26.7006,1.94,0.61764,-8.42819,-6.91725,-8.96674,5.6554,4.76264,16.25096,12.62621,10.47302,9.25879,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:24:06.670 +0530,2026-03-17
MANUAL_REPO_CREATION_21_JAN_2025,INF200KA1W75,,2185865008.00,12.17330,,,,,,8.267741,,5.677528,,,,,2024-11-30,2024-11-30,2024-11-30,2024-12-01 00:00:00.000 +0530,2024-12-01
e2ac7566-5264-4fe8-bd37-6c783246dee5,INF789F01VG1,UTI India Consumer Direct IDCW,6898996000,49.1583,1.59,0.86402,-10.20085,-12.76875,-14.11177,3.22235,3.96308,13.30867,10.87158,11.39432,10.94792,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:29:14.524 +0530,2026-03-17
1e11e886-13b4-4fcb-8c9c-2d34b6420a1e,INF204KB14G6,Nippon India Equity Hybrid Fd Sgtd Ptf 1 Regular IDCW,93318363.84,0.0309,,0,125.54745,125.54745,125.54745,125.54745,50.18237,31.14322,17.66508,,15.97953,2025-02-28,2025-03-21,2025-03-21,2025-02-28,2025-05-29 14:11:04.331 +0530,2025-05-29
b0cd01d9-5541-4a42-be60-563eb7246c8c,INF761K01306,Bank of India Liquid Regular Growth,19149123000,3132.2284,0.13,0.00101,0.41605,1.47164,2.93626,6.3275,6.82041,6.97709,5.95883,5.63819,6.67792,2026-02-28,2026-03-16,2026-03-15,2026-02-28,2026-03-17 04:23:12.069 +0530,2026-03-17
9e1d291d-4496-4fa5-9fc4-5892591db08b,INF397L01JR3,LIC MF Small Cap Fund Direct IDCW,6058872000,30.248,1.03,-0.06773,-6.3164,-7.36646,-14.06916,3.46715,7.45953,16.6428,17.8607,17.28213,13.51129,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:01:06.901 +0530,2026-03-17
a912fe39-5445-4593-985c-9909349b352d,INF843K01047,Edelweiss Large & Mid Cap Fund Regular Growth,44854255000,81.891,1.84,0.12104,-7.7939,-7.56806,-6.45198,9.4697,7.97719,17.40424,13.47064,15.06679,11.86515,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:15:04.857 +0530,2026-03-17
6ebebe2b-6b02-4f5c-831f-52c381166826,INF209KB15X7,Aditya BSL Trsptn and Logistics Fd Direct Growth,15402257000,13.89,0.79,1.31291,-12.58653,-11.01858,-10.84724,16.33166,8.31168,,,,15.16489,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:26:11.410 +0530,2026-03-17
d7e56b73-774c-457d-9b5a-b992fdcbb488,INF109K1A229,ICICI Prudential Nifty200 Qual 30 Idx Fd Regular Growth,223075618,9.1391,0.83,-0.16931,-7.13807,-10.27959,-10.20202,,,,,,-8.609,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:20:06.110 +0530,2026-03-17
014ff754-bde3-45b8-9e2a-b9b41b4f1e79,INF251K01ON3,Baroda BNP Paribas Arbitrage Regular Growth,13618702000,16.6989,1.11,0.00299,0.4838,1.40211,2.92144,5.9864,6.53525,6.90721,5.74596,5.5532,5.72347,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:05:04.013 +0530,2026-03-17
c44af87e-93fc-4ccc-9bf6-2051c90633fe,INF204KC1EK5,Nippon India Active Momentum Fund Direct Growth,3622621022,11.3524,0.69,0.14467,-6.991,-4.24925,-4.30495,13.07734,,,,,12.9303,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:26:14.495 +0530,2026-03-17
MANUAL_REPO_CREATION_21_JAN_2025,INF200KA10B5,,363835022.30,11.85070,,,,,,8.553710,,5.695640,,,,,2024-11-30,2024-11-30,2024-11-30,2024-12-01 00:00:00.000 +0530,2024-12-01
df77d535-a63f-4344-990f-8803699c1f5e,INF204KA1W36,Nippon India Equity Savings Regular IDCW,9292625721.44,13.6245,1.57,0.27231,-2.01726,-1.02214,0.31144,5.79671,5.37167,8.61461,6.97002,3.45192,4.27702,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:28:10.405 +0530,2026-03-17
0a0955ea-9bcf-4c32-b20b-8542f5b1ab9b,INF194KB1462,Bandhan Overnight Fund Direct IDCW,8911468000,1000.0098,0.05,0,0.4149,1.50167,3.23588,7.10251,6.82223,5.10393,4.82396,4.52213,4.48233,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:28:15.211 +0530,2026-03-17
263ec053-bfa3-49ad-889f-add37c6c43a9,INF917K01GA2,HSBC Equity Savings Fund Direct IDCW,7801371000,16.7558,0.67,-0.00298,-2.48391,-2.51228,-4.3268,8.86625,9.4332,12.90115,10.71611,10.17469,8.95891,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:29:04.801 +0530,2026-03-17
63d1ada3-40a6-4cb8-b972-a82edbb430aa,INF959L01DD3,Navi Aggressive Hybrid Fund Direct IDCW,1120982960,22.2424,0.54,0.12109,-6.57594,-6.93206,-6.26925,8.40908,6.39187,13.28117,11.48889,11.27843,10.68187,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:09:04.484 +0530,2026-03-17
debe743e-f24b-4a5d-9946-219b3abcc20a,INF767K01PN5,LIC MF Arbitrage Fund Regular IDCW,2772346000,14.0442,0.99,0.057,0.49877,1.55028,2.98901,5.98356,6.46003,6.67547,5.62968,5.18085,5.13757,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:10:09.250 +0530,2026-03-17
956ba61c-117a-4e03-80a2-98fa2b9ff5c4,INF209KC1456,AdityaBSLCRISIL-IBXFincSvcs3to6MthDbtIdx Direct Growth,30138940000,10.88,0.13,0.04322,0.37178,1.3309,2.91725,6.94136,,,,,7.00756,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 05:11:09.211 +0530,2026-03-17
753c8e31-12d0-47b8-b57e-288f7dec6548,INF846K01QE4,Axis Arbitrage Fund Regular IDCW,92119574000,11.1761,1.02,0.02506,0.45749,1.60402,3.03063,6.15944,6.66322,6.89171,5.98108,5.44084,5.79523,2026-02-28,2026-03-16,2026-03-13,2026-02-28,2026-03-17 04:19:09.920 +0530,2026-03-17
dd2adff9-81fc-4a6c-997f-9e95cf74b9c8,INF740KA1UW9,DSP Business Cycle Fund Direct IDCW,11551478000,9.745,0.71,0.31913,-7.92706,-5.91813,-5.04726,10.44996,,,,,-2.05669,2026-02-28,2026-03-16,2026-03-16,2026-02-28,2026-03-17 08:05:04.452 +0530,2026-03-17
